@relation MultiLabelData


@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@attribute Class15 {0,1}
@attribute Class16 {0,1}
@attribute Class17 {0,1}
@attribute Class18 {0,1}
@attribute Class19 {0,1}
@attribute Class20 {0,1}
@attribute Class21 {0,1}
@attribute Class22 {0,1}

@data
0,0.005025,0.002513,0,0.939698,0.171367,0.012563,0,0,0,0,0,0,0,0,0.002513,0.037688,0,0.007538,0,0,0.005025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000977,0.148148,0.066667,0.019231,0.029412,0.007673,0.366862,0.066667,0.066667,0.00823,0.139918,0.045267,0,0.012346,0.020576,0.004115,0.133333,0.796675,0.024691,0.017253,0.020576,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.019231,0.25,0.011494,0.467105,0.007898,0.000911,0.652491,0.25,0.041667,0.013158,0.034483,0.100917,0.000304,0.04,0.011494,0.001823,0.04,0.865546,0.009174,0.764706,0.022727,0.022727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.001512,0.333333,0.018182,0.027221,0.029412,0.007673,0.4,0.036364,0.090909,0.008696,0.333333,0.034026,0,0.006427,0.014745,0.002647,0.05,1,0.012476,0.1,0.008318,0.036364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003175,0.160839,0.005579,0.086957,0.082287,0.011158,0.564042,0.043478,0.214286,0.043478,0.111888,0.086957,0.001395,0.006993,0.020979,0.009763,0.154762,1,0.043478,0.017253,0.086957,0.035714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001418,0.029787,0.000326,0.015603,0.029412,0.007673,0.5,0.014648,0.015625,0.002837,0.01844,0.014184,0,0.002837,0.005674,0.004255,0.083333,1,0.004255,0.017253,0.002837,0.001628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.005425,0.25,0.002126,0.173599,0.007898,0.000911,0.652491,1,0.019745,0.018182,0.033333,0.036364,0.000304,0.2,0.083333,0.001823,0.033414,0.352941,0.00729,0.117541,0.054545,0.052632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.318433,0.007707,0.027221,0.016971,0.001305,0.565217,0.071429,0.333333,0.153846,0.110497,0.714286,0,0.033149,0.090909,0.004147,0.100342,0.435539,0.027189,0.166667,0.022099,0.142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002907,0.075581,0.002907,0.005814,0.27027,0.189189,0.340116,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.007982,0.006842,0.690992,0.129989,0.023945,0.00114,0.014535,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002907,0.075581,0.002907,0.005814,0.402062,0.268041,0.375207,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.026446,0.010309,0.690992,0.391736,0.023945,0.003306,0.014535,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.019384,0.00114,0.003421,0.212963,0.119454,0.308642,0.006842,0.025086,0.00114,0.009122,0.013683,0.006826,0.005701,0.007982,0.006842,0.981132,0.129989,0.023945,0.00114,0.00114,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002907,0.075581,0.002907,0.005814,0.27027,0.189189,0.340116,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.007982,0.006842,0.690992,0.129989,0.023945,0.00114,0.014535,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002907,0.075581,0.002907,0.005814,0.402062,0.268041,0.375207,0.020349,0.026163,0.002907,0.087209,0.020349,0.006116,0.005814,0.026446,0.010309,0.690992,0.391736,0.023945,0.003306,0.014535,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.019384,0.001653,0.004959,0.402062,0.268041,0.375207,0.01157,0.025086,0.00114,0.018182,0.013683,0.006826,0.005701,0.026446,0.010309,0.690992,0.391736,0.023945,0.003306,0.00114,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.019384,0.00114,0.003421,0.212963,0.119454,0.308642,0.006842,0.025086,0.00114,0.009122,0.013683,0.006826,0.005701,0.007982,0.006842,0.690992,0.129989,0.023945,0.00114,0.00114,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002907,0.075581,0.002907,0.005814,0.402062,0.268041,0.375207,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.026446,0.010309,0.690992,0.600775,0.023945,0.011628,0.014535,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.019384,0.00114,0.003421,0.186544,0.107034,0.244624,0.006842,0.025086,0.00114,0.009122,0.013683,0.006116,0.005701,0.007982,0.006842,0.690992,0.129989,0.023945,0.00114,0.00114,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002907,0.075581,0.002907,0.005814,0.402062,0.268041,0.340116,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.007982,0.010309,0.690992,0.129989,0.023945,0.00114,0.014535,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.019384,0.00114,0.003421,0.212963,0.119454,0.308642,0.006842,0.025086,0.00114,0.009122,0.013683,0.006826,0.005701,0.007982,0.006842,0.690992,0.129989,0.023945,0.00114,0.00114,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.003992,0.318433,0.019231,0.041667,0.212963,0.119454,0.833333,0.278481,0.285714,0.011521,0.692308,0.096313,0.006826,0.067864,0.173077,0.004255,0.464832,0.750326,0.027189,0.020049,0.016129,0.057604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009615,0.6,0.071429,0.173599,0.048802,0.007098,0.652491,0.8,0.195853,0.043478,0.4,0.096313,0.003549,0.067864,0.190476,0.005814,0.5,0.75,0.052326,0.117541,0.5,0.057604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,1,0.022222,0.25,0.166667,0.094086,0.652491,0.5,0.333333,0.083333,0.555556,0.333333,0.005376,0.176471,0.25,0.013889,0.408602,0.750326,0.052326,0.073864,0.5,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002281,0.092628,0.003421,0.029162,0.043689,0.000911,1,0.041009,0.09008,0.008696,0.049905,0.049031,0.000304,0.006427,0.014745,0.002647,0.100342,0.875,0.012476,0.022222,0.008318,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002281,0.125,0.00365,0.029162,0.089256,0.042975,1,0.041009,0.09008,0.008696,0.049905,0.049031,0.000304,0.006427,0.026446,0.083333,0.25,0.750326,0.012476,0.020049,0.008318,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.006908,0.071429,0.011982,0.000864,0.647059,0.294118,0.195853,0.20202,0.222222,0.304348,0,0.055556,0.083333,0.004147,0.100342,0.435539,0.027189,0.018244,0.027634,0.130435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.230769,0.033333,0.032902,0.125,0.25,0.652491,0.041009,0.333333,0.010576,0.333333,0.0625,0.041667,0.153846,0.125,0.076923,0.333333,0.5,0.071429,0.020049,0.008873,0.076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002281,0.515152,0.423077,0.005701,0.012543,0,0.383124,0.054054,0.121212,0.007353,0.269231,0.060606,0,0.014706,0.051471,0.006842,0.690992,0.370582,0.023945,0.018244,0.022059,0.151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001512,0.092628,0.005579,0.027221,0.109589,0.011158,0.705882,0.058824,0.100418,0.008696,0.049905,0.059972,0.001395,0.006427,0.014745,0.009763,0.178082,1,0.019526,0.017253,0.008318,0.018131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.125,0.00365,0.048611,0.043689,0.007362,0.652491,0.041009,0.125,0.008696,0.049905,0.125,0.000304,0.006427,0.014745,0.004255,0.25,1,0.012476,0.027778,0.008318,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.349498,0.011561,0.027221,0.017341,0.000836,0.5,0.032136,1,0.011561,0.196532,0.124582,0,0.166667,0.017341,0.018732,0.100342,0.435539,0.0301,0.018244,0.016129,0.075145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007194,0.100719,0.086331,0.032902,0.142857,0.007098,1,0.041009,0.142857,0.010576,0.309353,0.5,0.005988,0.2,0.025641,0.002994,0.144928,0.421857,0.076923,0.020049,0.008873,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002611,0.164491,0.002611,0.029162,0.016971,0.001305,0.694444,0.041009,0.192547,0.043011,0.0953,0.161491,0.000304,0.010753,0.032258,0.003106,0.043081,0.750326,0.024845,0.027778,0.011749,0.083551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.077348,0.349498,0.007707,0.016575,0.016971,0.001305,0.705882,0.038674,0.310201,0.130435,0.110497,0.698473,0,0.055556,0.075,0.006842,0.690992,0.285714,0.0301,0.025,0.05,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.009174,0.926606,0.423077,0.009677,0.011982,0.000864,0.440789,0.042314,0.195853,0.011521,0.832666,0.096313,0,0.015212,0.051471,0.004147,0.138158,0.370582,0.027189,0.019737,0.027634,0.057604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.052632,0.032902,0.016971,0.001305,1,0.210526,0.80814,0.2,0.455882,0.45,0.000304,0.052356,0.020942,0.076923,0.2,0.421857,0.166667,0.020049,0.027634,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.434783,0.028986,0.014493,0.06,0.004,0.362319,0.043478,0.80814,0.014493,0.172414,0.206897,0,0.103448,0.015207,0.018732,0.084,0.26087,0.084,0.014493,0.043478,0.130435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.111111,0.002126,0.029162,0.166667,0.094086,0.727273,0.041009,0.053686,0.008696,0.049905,0.034026,0.005376,0.006427,0.026446,0.003306,0.408602,1,0.027027,0.020049,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098,0.210526,0.004098,0.081967,0.008403,0.002049,0.769231,0.032136,0.078947,0.008696,0.236842,0.076923,0,0.006427,0.078947,0.002647,0.181818,1,0.012476,0.076923,0.008318,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098,0.153846,0.011494,0.091912,0.079932,0.013605,0.5,0.051471,0.076923,0.008696,0.068273,0.076923,0.005277,0.011494,0.024096,0.012048,0.137931,1,0.034483,0.107143,0.008318,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001395,0.342857,0.011594,0.029162,0.3,0.011158,0.75,0.041009,0.100418,0.007594,0.142857,0.059972,0.005797,0.031884,0.032258,0.009763,1,0.5,0.1,0.020049,0.025641,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002765,0.5,0.010471,0.011749,0.016971,0.001305,0.383124,0.024885,0.310201,0.076923,0.0953,0.153846,0,0.010471,0.090909,0.005236,0.100342,0.370582,0.0301,0.018244,0.016129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002532,0.125,0.027397,0.027221,0.121739,0.042975,0.857143,0.032136,0.118987,0.008696,0.156912,0.03736,0.008889,0.048568,0.066667,0.066667,0.266667,1,0.070886,0.017253,0.008696,0.041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.008929,0.325301,0.008929,0.032902,0.030303,0.001305,0.705882,0.060241,0.2,0.226415,0.276786,0.304348,0.000304,0.055556,0.038462,0.055556,0.068966,0.435539,0.058824,0.020049,0.016129,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.318433,0.007707,0.016575,0.016971,0.001305,0.565217,0.071429,0.333333,0.153846,0.110497,0.714286,0,0.033149,0.075,0.004147,0.100342,0.370582,0.027189,0.166667,0.05,0.142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.005425,0.349498,0.005102,0.173599,0.079932,0.013605,0.652491,0.242315,0.666667,0.011521,0.056856,0.124582,0.005277,0.006452,0.015207,0.008503,0.113946,0.882353,0.0301,1,0.018083,0.074415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.004386,0.087719,0.004386,0.029162,0.007898,0.000911,0.652491,0.041009,0.100877,0.007594,0.04675,0.049031,0.000304,0.005164,0.006987,0.002193,0.138158,0.370582,0.007982,0.020049,0.006987,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002907,0.075581,0.011594,0.032902,0.333333,0.121212,0.714286,0.02879,0.043478,0.010576,0.087209,0.029965,0.005797,0.031884,0.012926,0.006596,0.144928,1,0.066667,0.017253,0.014535,0.028986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.388889,0.010471,0.011749,0.016971,0.001305,0.352941,0.024885,0.310201,0.117647,0.0953,0.2,0,0.010471,0.333333,0.005236,0.047465,0.137076,0.055556,0.005222,0.055556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004386,0.087719,0.004386,0.25,0.186544,0.107034,1,0.052632,0.100877,0.007594,0.037281,0.055556,0.006116,0.005164,0.026446,0.003306,0.464832,0.486486,0.052632,0.020049,0.006987,0.037281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004386,0.349498,0.004386,0.009677,0.011982,0.000836,0.440789,0.024885,0.80814,0.011521,0.056856,0.124582,0,0.006452,0.015207,0.018732,0.138158,0.370582,0.0301,0.019737,0.016129,0.074415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.092628,0.00365,0.029162,0.166667,0.094086,0.652491,0.041009,0.053686,0.008696,0.049905,0.034026,0.005376,0.006427,0.026446,0.003306,0.408602,1,0.012476,0.020049,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002662,0.06921,0.007595,0.029162,0.121519,0.1,0.652491,0.041009,0.333333,0.007594,0.092593,0.0625,0.008889,0.012658,0.007595,0.008889,0.333333,0.750326,0.070886,0.020049,0.008873,0.037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.706468,0.010471,0.009677,0.011982,0.000836,0.4,0.2,0.310201,0.011521,0.104478,0.124582,0,0.010471,0.0199,0.005236,0.055556,0.076959,0.0301,0.003687,0.055556,0.811518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.009709,0.591537,0.006908,0.048611,0.082287,0.013605,0.652491,0.042314,0.100418,0.019417,0.067358,0.5,0.005277,0.006908,0.027027,0.009763,0.113946,0.750326,0.019526,0.028302,0.038835,0.028302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002281,0.092628,0.003421,0.041667,0.125,0.000911,0.666667,0.041009,0.09008,0.008696,0.049905,0.049031,0.000304,0.006427,0.014745,0.002647,0.125,0.750326,0.012476,0.020049,0.008318,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002662,0.097561,0.007595,0.317073,0.121519,0.071429,1,0.146341,0.464286,0.008696,0.091393,0.04878,0.008889,0.012658,0.035714,0.008889,0.202532,1,0.070886,0.073171,0.008873,0.021295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.005682,0.092593,0.027397,0.153409,0.075198,0.014925,0.75,0.193182,0.064815,0.018519,0.156912,0.074627,0.005277,0.048568,0.029851,0.011494,0.137931,0.857143,0.034483,0.107143,0.011364,0.041096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002611,0.164491,0.002611,0.027221,0.016971,0.001305,0.694444,0.032136,0.192547,0.034161,0.0953,0.161491,0,0.006427,0.014745,0.003106,0.043081,0.750326,0.024845,0.050847,0.011749,0.083551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000977,0.021484,0.000326,0.013346,0.02454,0.007362,0.416667,0.014648,0.015625,0.001953,0.0625,0.008138,0,0.00361,0.004557,0.001953,0.036101,1,0.003984,0.017253,0.002279,0.001628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002281,0.092628,0.003421,0.029162,0.089256,0.042975,1,0.047619,0.09008,0.008696,0.049905,0.049031,0.000304,0.006427,0.047619,0.003306,0.140496,1,0.012476,0.25,0.008318,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002662,0.181818,0.006667,0.007098,0.25,0.119454,0.363636,0.066667,0.113333,0.005324,0.25,0.066667,0.008889,0.066667,0.066667,0.008889,0.981132,0.335404,0.064444,0.001775,0.008873,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002765,0.318433,0.003226,0.04918,0.016971,0.001305,1,0.131148,0.195853,0.333333,0.139918,0.304348,0.000304,0.040404,0.038462,0.004147,0.049383,0.5,0.027189,0.065574,0.020576,0.166667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001215,0.166667,0.047619,0.071429,0.028986,0.000911,0.652491,0.041009,0.333333,0.035714,0.156912,0.03736,0.000304,0.048568,0.02381,0.001823,0.069738,0.486486,0.027027,0.035714,0.006987,0.166667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.092628,0.008596,0.115385,0.011461,0.002865,0.383124,0.051471,0.09008,0.008696,0.049905,0.049031,0,0.007874,0.014745,0.002647,0.100342,1,0.012476,0.09322,0.008318,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.349498,0.027397,0.009677,0.048802,0.007098,0.314996,0.037037,1,0.037037,0.296296,0.124582,0.003549,0.057803,0.019231,0.018732,0.2,0.335404,0.074074,0.003687,0.016129,0.075145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.349498,0.003421,0.009677,0.011982,0.000836,0.383124,0.024885,0.80814,0.011521,0.056856,0.124582,0,0.006452,0.015207,0.018732,0.842105,0.370582,0.0301,0.018244,0.016129,0.074415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002281,0.076397,0.011628,0.023256,0.082287,0.058824,0.383124,0.011628,0.100418,0.004561,0.04675,0.059972,0.001395,0.005701,0.007982,0.009763,0.690992,0.370582,0.046512,0.018244,0.005579,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001395,0.166667,0.011594,0.029162,0.364865,0.027027,1,0.041009,0.100418,0.007594,0.049275,0.166667,0.005797,0.031884,0.008696,0.009763,0.230769,1,0.166667,0.020049,0.025641,0.028986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098,0.092628,0.008596,0.115385,0.011461,0.002865,0.393162,0.051471,0.09008,0.008696,0.049905,0.049031,0,0.007874,0.014745,0.002647,0.100342,0.865546,0.012476,0.211538,0.008318,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.012658,0.318433,0.010471,0.25,0.016971,0.001305,0.524272,0.153846,0.195853,0.034161,0.0953,0.161491,0,0.25,0.019417,0.005236,0.090909,0.571429,0.027189,0.019417,0.038835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.000977,0.021484,0.000326,0.014706,0.029412,0.007673,0.366862,0.014706,0.015625,0.001953,0.125,0.008138,0,0.002279,0.014706,0.001953,0.039642,1,0.014706,0.017253,0.002279,0.001628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004386,0.223684,0.004386,0.029162,0.007898,0.000911,0.652491,0.041009,0.100877,0.007594,0.197368,0.049031,0.000304,0.005164,0.006987,0.002193,0.138158,0.750326,0.013158,0.020049,0.006987,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004386,0.087719,0.004386,0.029162,0.007898,0.000911,0.652491,0.041009,0.100877,0.007594,0.04675,0.049031,0.000304,0.005164,0.006987,0.002193,0.138158,0.370582,0.007982,0.020049,0.006987,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043478,0.177645,0.041667,0.058824,0.4,0.042975,1,0.043478,0.125,0.011976,0.205589,0.043912,0.008889,0.067864,0.2,0.008889,0.202532,0.461078,0.083333,0.020049,0.01497,0.01497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0625,0.5,0.007707,0.111111,0.059701,0.014925,0.564042,0.125,0.236641,0.034483,0.242424,1,0,0.029851,0.0625,0.004147,0.134328,0.435539,0.027189,0.016257,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.000801,0.071257,0.036829,0.000801,0,0,0.040833,0.002402,0.005604,0.000801,0.980198,0.007206,0,0.015212,0.010408,0,0.000801,0.020016,0.009901,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003175,0.5,0.000326,0.013889,0.029412,0.007362,0.444444,0.047619,0.015625,0.001953,0.085714,0.023148,0,0.003175,0.004557,0.001953,0.029448,1,0.00463,0.0625,0.002279,0.003175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003175,0.092628,0.000756,0.142857,0.029412,0.007362,0.366862,0.090909,0.053686,0.008696,0.085714,0.034026,0,0.006427,0.014745,0.002647,0.071429,0.970588,0.012476,0.017253,0.008318,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003175,0.160839,0.000756,0.043478,0.052632,0.007673,0.366862,0.066667,0.053686,0.008696,0.166667,0.052632,0,0.021739,0.052632,0.002647,0.052632,1,0.012476,0.017253,0.034965,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002532,0.051033,0.007595,0.029162,0.121519,0.020253,1,0.041009,0.333333,0.007594,0.075949,0.02339,0.008889,0.012658,0.007595,0.008889,0.202532,0.349635,0.2,0.020049,0.006987,0.006667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.318433,0.036829,0.016575,0.089256,0.042975,0.375207,0.038674,0.195853,0.111111,0.832666,0.187845,0,0.033149,0.074074,0.004147,0.140496,0.391736,0.027189,0.005525,0.037037,0.148148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.009615,0.127907,0.011628,0.096154,0.212963,0.111111,1,0.090909,0.181818,0.023256,0.125,0.090909,0.021277,0.042553,0.02907,0.008503,0.686047,0.75,0.052326,0.020049,0.019231,0.02381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002281,0.127168,0.036829,0.037736,0.003421,0,0.383124,0.056604,0.654179,0.011561,0.832666,0.483622,0,0.015212,0.037736,0.018732,0.100342,0.415094,0.012968,0.018244,0.00578,0.037628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.052632,0.00114,0.02381,0.043689,0,0.933333,0.006842,0.025086,0.00114,0.066667,0.013683,0,0.005701,0.066667,0.066667,0.690992,0.708738,0.023945,0.00114,0.00114,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.19337,0.005525,0.016575,0.048802,0.007098,0.314996,0.038674,0.093923,0.038674,0.110497,0.187845,0.003549,0.033149,0.038674,0.002662,0.076309,0.335404,0.016859,0.005525,0.022099,0.055249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.142857,0.008596,0.2,0.089256,0.042975,0.714286,0.041009,0.142857,0.010576,0.2,0.142857,0.003549,0.00976,0.026446,0.003306,0.140496,0.750326,0.016859,0.285714,0.008873,0.021295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002994,0.2,0.003549,0.014085,0.048802,0.007673,0.7,0.02994,0.050577,0.011976,0.091393,0.031056,0.003549,0.00976,0.007098,0.002994,0.076309,0.830508,0.016859,0.017253,0.01497,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006579,0.765517,0.036829,0.019737,0.012346,0,0.5,0.086957,0.222222,0.026316,1,0.5,0,0.066667,0.166667,0.04,0.111111,0.702128,0.055556,0.006579,0.026316,0.032895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.002222,0.055556,0.006667,0.006974,0.3,0.02,0.555556,0.011158,0.113333,0.004184,0.111111,0.059972,0.008889,0.011111,0.055556,0.009763,1,0.366667,0.1,0.004184,0.005579,0.018131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
